,Label,session,current_drive_mode
1359767,,5399.0,car/driveMode/0.0
1359768,,5399.0,car/driveMode/0.0
1359769,,5399.0,car/driveMode/0.0
1359770,,5399.0,car/driveMode/0.0
1359771,,5399.0,car/driveMode/0.0
1359772,,5399.0,car/driveMode/0.0
1359773,,5399.0,car/driveMode/0.0
1359774,,5399.0,car/driveMode/0.0
1359775,,5399.0,car/driveMode/0.0
1359776,,5399.0,car/driveMode/0.0
1359777,,5399.0,car/driveMode/0.0
1359778,,5399.0,car/driveMode/0.0
1359779,,5399.0,car/driveMode/0.0
1359780,,5399.0,car/driveMode/0.0
1359781,,5399.0,car/driveMode/0.0
1359782,,5399.0,car/driveMode/0.0
1359783,,5399.0,car/driveMode/0.0
1359784,,5399.0,car/driveMode/0.0
1359785,,5399.0,car/driveMode/0.0
1359786,,5399.0,car/driveMode/0.0
1359787,,5399.0,car/driveMode/0.0
1359788,,5399.0,car/driveMode/0.0
1359789,,5399.0,car/driveMode/0.0
1359790,,5399.0,car/driveMode/0.0
1359791,,5399.0,car/driveMode/0.0
1359792,,5399.0,car/driveMode/0.0
1359793,,5399.0,car/driveMode/0.0
1359794,,5399.0,car/driveMode/0.0
1359795,,5399.0,car/driveMode/0.0
1359796,,5399.0,car/driveMode/0.0
1359797,,5399.0,car/driveMode/0.0
1359798,,5399.0,car/driveMode/0.0
1359799,,5399.0,car/driveMode/0.0
1359800,,5399.0,car/driveMode/0.0
1359801,,5399.0,car/driveMode/0.0
1359802,,5399.0,car/driveMode/0.0
1359803,,5399.0,car/driveMode/0.0
1359804,,5399.0,car/driveMode/0.0
1359805,,5399.0,car/driveMode/0.0
1359806,,5399.0,car/driveMode/0.0
1359807,,5399.0,car/driveMode/0.0
1359808,,5399.0,car/driveMode/0.0
1359809,,5399.0,car/driveMode/0.0
1359810,,5399.0,car/driveMode/0.0
1359811,,5399.0,car/driveMode/0.0
1359812,,5399.0,car/driveMode/0.0
1359813,,5399.0,car/driveMode/0.0
1359814,,5399.0,car/driveMode/0.0
1359815,,5399.0,car/driveMode/0.0
1359816,,5399.0,car/driveMode/0.0
1359817,,5399.0,car/driveMode/0.0
1359818,,5399.0,car/driveMode/0.0
1359819,,5399.0,car/driveMode/0.0
1359820,,5399.0,car/driveMode/0.0
1359821,,5399.0,car/driveMode/0.0
1359822,,5399.0,car/driveMode/0.0
1359823,,5399.0,car/driveMode/0.0
1359824,,5399.0,car/driveMode/0.0
1359825,,5399.0,car/driveMode/0.0
1359826,,5399.0,car/driveMode/0.0
1359827,,5399.0,car/driveMode/0.0
1359828,,5399.0,car/driveMode/0.0
1359829,,5399.0,car/driveMode/0.0
1359830,,5399.0,car/driveMode/0.0
1359831,,5399.0,car/driveMode/0.0
1359832,,5399.0,car/driveMode/0.0
1359833,,5399.0,car/driveMode/0.0
1359834,,5399.0,car/driveMode/0.0
1359835,,5399.0,car/driveMode/0.0
1359836,,5399.0,car/driveMode/0.0
1359837,,5399.0,car/driveMode/0.0
1359838,,5399.0,car/driveMode/0.0
1359839,,5399.0,car/driveMode/0.0
1359840,,5399.0,car/driveMode/0.0
1359841,,5399.0,car/driveMode/0.0
1359842,,5399.0,car/driveMode/0.0
1359843,,5399.0,car/driveMode/0.0
1359844,,5399.0,car/driveMode/0.0
1359845,,5399.0,car/driveMode/0.0
1359846,,5399.0,car/driveMode/0.0
1359847,,5399.0,car/driveMode/0.0
1359848,,5399.0,car/driveMode/0.0
1359849,,5399.0,car/driveMode/0.0
1359850,,5399.0,car/driveMode/0.0
1359851,,5399.0,car/driveMode/0.0
1359852,,5399.0,car/driveMode/0.0
1359853,,5399.0,car/driveMode/0.0
1359854,,5399.0,car/driveMode/0.0
1359855,,5399.0,car/driveMode/0.0
1359856,,5399.0,car/driveMode/0.0
1359857,,5399.0,car/driveMode/0.0
1359858,,5399.0,car/driveMode/0.0
1359859,,5399.0,car/driveMode/0.0
1359860,,5399.0,car/driveMode/0.0
1359861,,5399.0,car/driveMode/0.0
1359862,,5399.0,car/driveMode/0.0
1359863,,5399.0,car/driveMode/0.0
1359864,,5399.0,car/driveMode/0.0
1359865,,5399.0,car/driveMode/0.0
1359866,,5399.0,car/driveMode/0.0
1359867,,5399.0,car/driveMode/0.0
1359868,,5399.0,car/driveMode/0.0
1359869,,5399.0,car/driveMode/0.0
1359870,,5399.0,car/driveMode/0.0
1359871,,5399.0,car/driveMode/0.0
1359872,,5399.0,car/driveMode/0.0
1359873,,5399.0,car/driveMode/0.0
1359874,,5399.0,car/driveMode/0.0
1359875,,5399.0,car/driveMode/0.0
1359876,,5399.0,car/driveMode/0.0
1359877,,5399.0,car/driveMode/0.0
1359878,,5399.0,car/driveMode/0.0
1359879,,5399.0,car/driveMode/0.0
1359880,,5399.0,car/driveMode/0.0
1359881,,5399.0,car/driveMode/0.0
1359882,,5399.0,car/driveMode/0.0
1359883,,5399.0,car/driveMode/0.0
1359884,,5399.0,car/driveMode/0.0
1359885,,5399.0,car/driveMode/0.0
1359886,,5399.0,car/driveMode/0.0
1359887,,5399.0,car/driveMode/0.0
1359888,,5399.0,car/driveMode/0.0
1359889,,5399.0,car/driveMode/0.0
1359890,,5399.0,car/driveMode/0.0
1359891,,5399.0,car/driveMode/0.0
1359892,,5399.0,car/driveMode/0.0
1359893,,5399.0,car/driveMode/0.0
1359894,,5399.0,car/driveMode/0.0
1359895,,5399.0,car/driveMode/0.0
1359896,,5399.0,car/driveMode/0.0
1359897,,5399.0,car/driveMode/0.0
1359898,,5399.0,car/driveMode/0.0
1359899,,5399.0,car/driveMode/0.0
1359900,,5399.0,car/driveMode/0.0
1359901,,5399.0,car/driveMode/0.0
1359902,,5399.0,car/driveMode/0.0
1359903,,5399.0,car/driveMode/0.0
1359904,,5399.0,car/driveMode/0.0
1359905,,5399.0,car/driveMode/0.0
1359906,,5399.0,car/driveMode/0.0
1359907,,5399.0,car/driveMode/0.0
1359908,,5399.0,car/driveMode/0.0
1359909,,5399.0,car/driveMode/0.0
1359910,,5399.0,car/driveMode/0.0
1359911,,5399.0,car/driveMode/0.0
1359912,,5399.0,car/driveMode/0.0
1359913,,5399.0,car/driveMode/0.0
1359914,,5399.0,car/driveMode/0.0
1359915,,5399.0,car/driveMode/0.0
1359916,,5399.0,car/driveMode/0.0
1359917,,5399.0,car/driveMode/0.0
1359918,,5399.0,car/driveMode/0.0
1359919,,5399.0,car/driveMode/0.0
1359920,,5399.0,car/driveMode/0.0
1359921,,5399.0,car/driveMode/0.0
1359922,,5399.0,car/driveMode/0.0
1359923,,5399.0,car/driveMode/0.0
1359924,,5399.0,car/driveMode/0.0
1359925,,5399.0,car/driveMode/0.0
1359926,,5399.0,car/driveMode/0.0
1359927,,5399.0,car/driveMode/0.0
1359928,,5399.0,car/driveMode/0.0
1359929,,5399.0,car/driveMode/0.0
1359930,,5399.0,car/driveMode/0.0
1359931,,5399.0,car/driveMode/0.0
1359932,,5399.0,car/driveMode/0.0
1359933,,5399.0,car/driveMode/0.0
1359934,,5399.0,car/driveMode/0.0
1359935,,5399.0,car/driveMode/0.0
1359936,,5399.0,car/driveMode/0.0
1359937,,5399.0,car/driveMode/0.0
1359938,,5399.0,car/driveMode/0.0
1359939,,5399.0,car/driveMode/0.0
1359940,,5399.0,car/driveMode/0.0
1359941,,5399.0,car/driveMode/0.0
1359942,,5399.0,car/driveMode/0.0
1359943,,5399.0,car/driveMode/0.0
1359944,,5399.0,car/driveMode/0.0
1359945,,5399.0,car/driveMode/0.0
1359946,,5399.0,car/driveMode/0.0
1359947,,5399.0,car/driveMode/0.0
1359948,,5399.0,car/driveMode/0.0
1359949,,5399.0,car/driveMode/0.0
1359950,,5399.0,car/driveMode/0.0
1359951,,5399.0,car/driveMode/0.0
1359952,,5399.0,car/driveMode/0.0
1359953,,5399.0,car/driveMode/0.0
1359954,,5399.0,car/driveMode/0.0
1359955,,5399.0,car/driveMode/0.0
1359956,,5399.0,car/driveMode/0.0
1359957,,5399.0,car/driveMode/0.0
1359958,,5399.0,car/driveMode/0.0
1359959,,5399.0,car/driveMode/0.0
1359960,,5399.0,car/driveMode/0.0
1359961,,5399.0,car/driveMode/0.0
1359962,,5399.0,car/driveMode/0.0
1359963,,5399.0,car/driveMode/0.0
1359964,,5399.0,car/driveMode/0.0
1359965,,5399.0,car/driveMode/0.0
1359966,,5399.0,car/driveMode/0.0
1359967,,5399.0,car/driveMode/0.0
1359968,,5399.0,car/driveMode/0.0
1359969,,5399.0,car/driveMode/0.0
1359970,,5399.0,car/driveMode/0.0
1359971,,5399.0,car/driveMode/0.0
1359972,,5399.0,car/driveMode/0.0
1359973,,5399.0,car/driveMode/0.0
1359974,,5399.0,car/driveMode/0.0
1359975,,5399.0,car/driveMode/0.0
1359976,,5399.0,car/driveMode/0.0
1359977,,5399.0,car/driveMode/0.0
1359978,,5399.0,car/driveMode/0.0
1359979,,5399.0,car/driveMode/0.0
1359980,,5399.0,car/driveMode/0.0
1359981,,5399.0,car/driveMode/0.0
1359982,,5399.0,car/driveMode/0.0
1359983,,5399.0,car/driveMode/0.0
1359984,,5399.0,car/driveMode/0.0
1359985,,5399.0,car/driveMode/0.0
1359986,,5399.0,car/driveMode/0.0
1359987,,5399.0,car/driveMode/0.0
1359988,,5399.0,car/driveMode/0.0
1359989,,5399.0,car/driveMode/0.0
1359990,,5399.0,car/driveMode/0.0
1359991,,5399.0,car/driveMode/0.0
1359992,,5399.0,car/driveMode/0.0
1359993,,5399.0,car/driveMode/0.0
1359994,,5399.0,car/driveMode/0.0
1359995,,5399.0,car/driveMode/0.0
1359996,,5399.0,car/driveMode/0.0
1359997,,5399.0,car/driveMode/0.0
1359998,,5399.0,car/driveMode/0.0
1359999,,5399.0,car/driveMode/0.0
1360000,,5399.0,car/driveMode/0.0
1360001,,5399.0,car/driveMode/0.0
1360002,,5399.0,car/driveMode/0.0
1360003,,5399.0,car/driveMode/0.0
1360004,,5399.0,car/driveMode/0.0
1360005,,5399.0,car/driveMode/0.0
1360006,,5399.0,car/driveMode/0.0
1360007,,5399.0,car/driveMode/0.0
1360008,,5399.0,car/driveMode/0.0
1360009,,5399.0,car/driveMode/0.0
1360010,,5399.0,car/driveMode/0.0
1360011,,5399.0,car/driveMode/0.0
1360012,,5399.0,car/driveMode/0.0
1360013,,5399.0,car/driveMode/0.0
1360014,,5399.0,car/driveMode/0.0
1360015,,5399.0,car/driveMode/0.0
1360016,,5399.0,car/driveMode/0.0
1360017,,5399.0,car/driveMode/0.0
1360018,,5399.0,car/driveMode/0.0
1360019,,5399.0,car/driveMode/0.0
1360020,,5399.0,car/driveMode/0.0
1360021,,5399.0,car/driveMode/0.0
1360022,,5399.0,car/driveMode/0.0
1360023,,5399.0,car/driveMode/0.0
1360024,,5399.0,car/driveMode/0.0
1360025,,5399.0,car/driveMode/0.0
1360026,,5399.0,car/driveMode/0.0
1360027,,5399.0,car/driveMode/0.0
1360028,,5399.0,car/driveMode/0.0
1360029,,5399.0,car/driveMode/0.0
1360030,,5399.0,car/driveMode/0.0
1360031,,5399.0,car/driveMode/0.0
1360032,,5399.0,car/driveMode/0.0
1360033,,5399.0,car/driveMode/0.0
1360034,,5399.0,car/driveMode/0.0
1360035,,5399.0,car/driveMode/0.0
1360036,,5399.0,car/driveMode/0.0
1360037,,5399.0,car/driveMode/0.0
1360038,,5399.0,car/driveMode/0.0
1360039,,5399.0,car/driveMode/0.0
1360040,,5399.0,car/driveMode/0.0
1360041,,5399.0,car/driveMode/0.0
1360042,,5399.0,car/driveMode/0.0
1360043,,5399.0,car/driveMode/0.0
1360044,,5399.0,car/driveMode/0.0
1360045,,5399.0,car/driveMode/0.0
1360046,,5399.0,car/driveMode/0.0
1360047,,5399.0,car/driveMode/0.0
1360048,,5399.0,car/driveMode/0.0
1360049,,5399.0,car/driveMode/0.0
1360050,,5399.0,car/driveMode/0.0
1360051,,5399.0,car/driveMode/0.0
1360052,,5399.0,car/driveMode/0.0
1360053,,5399.0,car/driveMode/0.0
1360054,,5399.0,car/driveMode/0.0
1360055,,5399.0,car/driveMode/0.0
1360056,,5399.0,car/driveMode/0.0
1360057,,5399.0,car/driveMode/0.0
1360058,,5399.0,car/driveMode/0.0
1360059,,5399.0,car/driveMode/0.0
1360060,,5399.0,car/driveMode/0.0
1360061,,5399.0,car/driveMode/0.0
1360062,,5399.0,car/driveMode/0.0
1360063,,5399.0,car/driveMode/0.0
1360064,,5399.0,car/driveMode/0.0
1360065,,5399.0,car/driveMode/0.0
1360066,,5399.0,car/driveMode/0.0
1360067,,5399.0,car/driveMode/0.0
1360068,,5399.0,car/driveMode/0.0
1360069,,5399.0,car/driveMode/0.0
1360070,,5399.0,car/driveMode/0.0
1360071,,5399.0,car/driveMode/0.0
1360072,,5399.0,car/driveMode/0.0
1360073,,5399.0,car/driveMode/0.0
1360074,,5399.0,car/driveMode/0.0
1360075,,5399.0,car/driveMode/0.0
1360076,,5399.0,car/driveMode/0.0
1360077,,5399.0,car/driveMode/0.0
1360078,,5399.0,car/driveMode/0.0
1360079,,5399.0,car/driveMode/0.0
1360080,,5399.0,car/driveMode/0.0
1360081,,5399.0,car/driveMode/0.0
1360082,,5399.0,car/driveMode/0.0
1360083,,5399.0,car/driveMode/0.0
1360084,,5399.0,car/driveMode/0.0
1360085,,5399.0,car/driveMode/0.0
1360086,,5399.0,car/driveMode/0.0
1360087,,5399.0,car/driveMode/0.0
1360088,,5399.0,car/driveMode/0.0
1360089,,5399.0,car/driveMode/0.0
1360090,,5399.0,car/driveMode/0.0
1360091,,5399.0,car/driveMode/0.0
1360092,,5399.0,car/driveMode/0.0
1360093,,5399.0,car/driveMode/0.0
1360094,,5399.0,car/driveMode/0.0
1360095,,5399.0,car/driveMode/0.0
1360096,,5399.0,car/driveMode/0.0
1360097,,5399.0,car/driveMode/0.0
1360098,,5399.0,car/driveMode/0.0
1360099,,5399.0,car/driveMode/0.0
1360100,,5399.0,car/driveMode/0.0
1360101,,5399.0,car/driveMode/0.0
1360102,,5399.0,car/driveMode/0.0
1360103,,5399.0,car/driveMode/0.0
1360104,,5399.0,car/driveMode/0.0
1360105,,5399.0,car/driveMode/0.0
1360106,,5399.0,car/driveMode/0.0
1360107,,5399.0,car/driveMode/0.0
1360108,,5399.0,car/driveMode/0.0
1360109,,5399.0,car/driveMode/0.0
1360110,,5399.0,car/driveMode/0.0
1360111,,5399.0,car/driveMode/0.0
1360112,,5399.0,car/driveMode/0.0
1360113,,5399.0,car/driveMode/0.0
1360114,,5399.0,car/driveMode/0.0
1360115,,5399.0,car/driveMode/0.0
1360116,,5399.0,car/driveMode/0.0
1360117,,5399.0,car/driveMode/0.0
1360118,,5399.0,car/driveMode/0.0
1360119,,5399.0,car/driveMode/0.0
1360120,,5399.0,car/driveMode/0.0
1360121,,5399.0,car/driveMode/0.0
1360122,,5399.0,car/driveMode/0.0
1360123,,5399.0,car/driveMode/0.0
1360124,,5399.0,car/driveMode/0.0
1360125,,5399.0,car/driveMode/0.0
1360126,,5399.0,car/driveMode/0.0
1360127,,5399.0,car/driveMode/0.0
1360128,,5399.0,car/driveMode/0.0
1360129,,5399.0,car/driveMode/0.0
1360130,,5399.0,car/driveMode/0.0
1360131,,5399.0,car/driveMode/0.0
1360132,,5399.0,car/driveMode/0.0
1360133,,5399.0,car/driveMode/0.0
1360134,,5399.0,car/driveMode/0.0
1360135,,5399.0,car/driveMode/0.0
1360136,,5399.0,car/driveMode/0.0
1360137,,5399.0,car/driveMode/0.0
1360138,,5399.0,car/driveMode/0.0
1360139,,5399.0,car/driveMode/0.0
1360140,,5399.0,car/driveMode/0.0
1360141,,5399.0,car/driveMode/0.0
1360142,,5399.0,car/driveMode/0.0
1360143,,5399.0,car/driveMode/0.0
1360144,,5399.0,car/driveMode/0.0
1360145,,5399.0,car/driveMode/0.0
1360146,,5399.0,car/driveMode/0.0
1360147,,5399.0,car/driveMode/0.0
1360148,,5399.0,car/driveMode/0.0
1360149,,5399.0,car/driveMode/0.0
1360150,,5399.0,car/driveMode/0.0
1360151,,5399.0,car/driveMode/0.0
1360152,,5399.0,car/driveMode/0.0
1360153,,5399.0,car/driveMode/0.0
1360154,,5399.0,car/driveMode/0.0
1360155,,5399.0,car/driveMode/0.0
1360156,,5399.0,car/driveMode/0.0
1360157,,5399.0,car/driveMode/0.0
1360158,,5399.0,car/driveMode/0.0
1360159,,5399.0,car/driveMode/0.0
1360160,,5399.0,car/driveMode/0.0
1360161,,5399.0,car/driveMode/0.0
1360162,,5399.0,car/driveMode/0.0
1360163,,5399.0,car/driveMode/0.0
1360164,,5399.0,car/driveMode/0.0
1360165,,5399.0,car/driveMode/0.0
1360166,,5399.0,car/driveMode/0.0
1360167,,5399.0,car/driveMode/0.0
1360168,,5399.0,car/driveMode/0.0
1360169,,5399.0,car/driveMode/0.0
1360170,,5399.0,car/driveMode/0.0
1360171,,5399.0,car/driveMode/0.0
1360172,,5399.0,car/driveMode/0.0
1360173,,5399.0,car/driveMode/0.0
1360174,,5399.0,car/driveMode/0.0
1360175,,5399.0,car/driveMode/0.0
1360176,,5399.0,car/driveMode/0.0
1360177,,5399.0,car/driveMode/0.0
1360178,,5399.0,car/driveMode/0.0
1360179,,5399.0,car/driveMode/0.0
1360180,,5399.0,car/driveMode/0.0
1360181,,5399.0,car/driveMode/0.0
1360182,,5399.0,car/driveMode/0.0
1360183,,5399.0,car/driveMode/0.0
1360184,,5399.0,car/driveMode/0.0
1360185,,5399.0,car/driveMode/0.0
1360186,,5399.0,car/driveMode/0.0
1360187,,5399.0,car/driveMode/0.0
1360188,,5399.0,car/driveMode/0.0
1360189,,5399.0,car/driveMode/0.0
1360190,,5399.0,car/driveMode/0.0
1360191,,5399.0,car/driveMode/0.0
1360192,,5399.0,car/driveMode/0.0
1360193,,5399.0,car/driveMode/0.0
1360194,,5399.0,car/driveMode/0.0
1360195,,5399.0,car/driveMode/0.0
1360196,,5399.0,car/driveMode/0.0
1360197,,5399.0,car/driveMode/0.0
1360198,,5399.0,car/driveMode/0.0
1360199,,5399.0,car/driveMode/0.0
1360200,,5399.0,car/driveMode/0.0
1360201,,5399.0,car/driveMode/0.0
1360202,,5399.0,car/driveMode/0.0
1360203,,5399.0,car/driveMode/0.0
1360204,,5399.0,car/driveMode/0.0
1360205,,5399.0,car/driveMode/0.0
1360206,,5399.0,car/driveMode/0.0
1360207,,5399.0,car/driveMode/0.0
1360208,,5399.0,car/driveMode/0.0
1360209,,5399.0,car/driveMode/0.0
1360210,,5399.0,car/driveMode/0.0
1360211,,5399.0,car/driveMode/0.0
1360212,,5399.0,car/driveMode/0.0
1360213,,5399.0,car/driveMode/0.0
1360214,,5399.0,car/driveMode/0.0
1360215,,5399.0,car/driveMode/0.0
1360216,,5399.0,car/driveMode/0.0
1360217,,5399.0,car/driveMode/0.0
1360218,,5399.0,car/driveMode/0.0
1360219,,5399.0,car/driveMode/0.0
1360220,,5399.0,car/driveMode/0.0
1360221,,5399.0,car/driveMode/0.0
1360222,,5399.0,car/driveMode/0.0
1360223,,5399.0,car/driveMode/0.0
1360224,,5399.0,car/driveMode/0.0
1360225,,5399.0,car/driveMode/0.0
1360226,,5399.0,car/driveMode/0.0
1360227,,5399.0,car/driveMode/0.0
1360228,,5399.0,car/driveMode/0.0
1360229,,5399.0,car/driveMode/0.0
1360230,,5399.0,car/driveMode/0.0
1360231,,5399.0,car/driveMode/0.0
1360232,,5399.0,car/driveMode/0.0
1360233,,5399.0,car/driveMode/0.0
1360234,,5399.0,car/driveMode/0.0
1360235,,5399.0,car/driveMode/0.0
1360236,,5399.0,car/driveMode/0.0
1360237,,5399.0,car/driveMode/0.0
1360238,,5399.0,car/driveMode/0.0
1360239,,5399.0,car/driveMode/0.0
1360240,,5399.0,car/driveMode/0.0
1360241,,5399.0,car/driveMode/0.0
1360242,,5399.0,car/driveMode/0.0
1360243,,5399.0,car/driveMode/0.0
1360244,,5399.0,car/driveMode/0.0
1360245,,5399.0,car/driveMode/0.0
1360246,,5399.0,car/driveMode/0.0
1360247,,5399.0,car/driveMode/0.0
1360248,,5399.0,car/driveMode/0.0
1360249,,5399.0,car/driveMode/0.0
1360250,,5399.0,car/driveMode/0.0
1360251,,5399.0,car/driveMode/0.0
1360252,,5399.0,car/driveMode/0.0
1360253,,5399.0,car/driveMode/0.0
1360254,,5399.0,car/driveMode/0.0
1360255,,5399.0,car/driveMode/0.0
1360256,,5399.0,car/driveMode/0.0
1360257,,5399.0,car/driveMode/0.0
1360258,,5399.0,car/driveMode/0.0
1360259,,5399.0,car/driveMode/0.0
1360260,,5399.0,car/driveMode/0.0
1360261,,5399.0,car/driveMode/0.0
1360262,,5399.0,car/driveMode/0.0
1360263,,5399.0,car/driveMode/0.0
1360264,,5399.0,car/driveMode/0.0
1360265,,5399.0,car/driveMode/0.0
1360266,,5399.0,car/driveMode/0.0
1360267,,5399.0,car/driveMode/0.0
1360268,,5399.0,car/driveMode/0.0
1360269,,5399.0,car/driveMode/0.0
1360270,,5399.0,car/driveMode/0.0
1360271,,5399.0,car/driveMode/0.0
1360272,,5399.0,car/driveMode/0.0
1360273,,5399.0,car/driveMode/0.0
1360274,,5399.0,car/driveMode/0.0
1360275,,5399.0,car/driveMode/0.0
1360276,,5399.0,car/driveMode/0.0
1360277,,5399.0,car/driveMode/0.0
1360278,,5399.0,car/driveMode/0.0
1360279,,5399.0,car/driveMode/0.0
1360280,,5399.0,car/driveMode/0.0
1360281,,5399.0,car/driveMode/0.0
1360282,,5399.0,car/driveMode/0.0
1360283,,5399.0,car/driveMode/0.0
1360284,,5399.0,car/driveMode/0.0
1360285,,5399.0,car/driveMode/0.0
1360286,,5399.0,car/driveMode/0.0
1360287,,5399.0,car/driveMode/0.0
1360288,,5399.0,car/driveMode/0.0
1360289,,5399.0,car/driveMode/0.0
1360290,,5399.0,car/driveMode/0.0
1360291,,5399.0,car/driveMode/0.0
1360292,,5399.0,car/driveMode/0.0
1360293,,5399.0,car/driveMode/0.0
1360294,,5399.0,car/driveMode/0.0
1360295,,5399.0,car/driveMode/0.0
1360296,,5399.0,car/driveMode/0.0
1360297,,5399.0,car/driveMode/0.0
1360298,,5399.0,car/driveMode/0.0
1360299,,5399.0,car/driveMode/0.0
1360300,,5399.0,car/driveMode/0.0
1360301,,5399.0,car/driveMode/0.0
1360302,,5399.0,car/driveMode/0.0
1360303,,5399.0,car/driveMode/0.0
1360304,,5399.0,car/driveMode/0.0
1360305,,5399.0,car/driveMode/0.0
1360306,,5399.0,car/driveMode/0.0
1360307,,5399.0,car/driveMode/0.0
1360308,,5399.0,car/driveMode/0.0
1360309,,5399.0,car/driveMode/0.0
1360310,,5399.0,car/driveMode/0.0
1360311,,5399.0,car/driveMode/0.0
1360312,,5399.0,car/driveMode/0.0
1360313,,5399.0,car/driveMode/0.0
1360314,,5399.0,car/driveMode/0.0
1360315,,5399.0,car/driveMode/0.0
1360316,,5399.0,car/driveMode/0.0
1360317,,5399.0,car/driveMode/0.0
1360318,,5399.0,car/driveMode/0.0
1360319,,5399.0,car/driveMode/0.0
1360320,,5399.0,car/driveMode/0.0
1360321,,5399.0,car/driveMode/0.0
1360322,,5399.0,car/driveMode/0.0
1360323,,5399.0,car/driveMode/0.0
1360324,,5399.0,car/driveMode/0.0
1360325,,5399.0,car/driveMode/0.0
1360326,,5399.0,car/driveMode/0.0
1360327,,5399.0,car/driveMode/0.0
1360328,,5399.0,car/driveMode/0.0
1360329,,5399.0,car/driveMode/0.0
1360330,,5399.0,car/driveMode/0.0
1360331,,5399.0,car/driveMode/0.0
1360332,,5399.0,car/driveMode/0.0
1360333,,5399.0,car/driveMode/0.0
1360334,,5399.0,car/driveMode/0.0
1360335,,5399.0,car/driveMode/0.0
1360336,,5399.0,car/driveMode/0.0
1360337,,5399.0,car/driveMode/0.0
1360338,,5399.0,car/driveMode/0.0
1360339,,5399.0,car/driveMode/0.0
1360340,,5399.0,car/driveMode/0.0
1360341,,5399.0,car/driveMode/0.0
1360342,,5399.0,car/driveMode/0.0
1360343,,5399.0,car/driveMode/0.0
1360344,,5399.0,car/driveMode/0.0
1360345,,5399.0,car/driveMode/0.0
1360346,,5399.0,car/driveMode/0.0
1360347,,5399.0,car/driveMode/0.0
1360348,,5399.0,car/driveMode/0.0
1360349,,5399.0,car/driveMode/0.0
1360350,,5399.0,car/driveMode/0.0
1360351,,5399.0,car/driveMode/0.0
1360352,,5399.0,car/driveMode/0.0
1360353,,5399.0,car/driveMode/0.0
1360354,,5399.0,car/driveMode/0.0
1360355,,5399.0,car/driveMode/0.0
1360356,,5399.0,car/driveMode/0.0
1360357,,5399.0,car/driveMode/0.0
1360358,,5399.0,car/driveMode/0.0
1360359,,5399.0,car/driveMode/0.0
1360360,,5399.0,car/driveMode/0.0
1360361,,5399.0,car/driveMode/0.0
1360362,,5399.0,car/driveMode/0.0
1360363,,5399.0,car/driveMode/0.0
1360364,,5399.0,car/driveMode/0.0
1360365,,5399.0,car/driveMode/0.0
1360366,,5399.0,car/driveMode/0.0
1360367,,5399.0,car/driveMode/0.0
1360368,,5399.0,car/driveMode/0.0
1360369,,5399.0,car/driveMode/0.0
1360370,,5399.0,car/driveMode/0.0
1360371,,5399.0,car/driveMode/0.0
1360372,,5399.0,car/driveMode/0.0
1360373,,5399.0,car/driveMode/0.0
1360374,,5399.0,car/driveMode/0.0
1360375,,5399.0,car/driveMode/0.0
1360376,,5399.0,car/driveMode/0.0
1360377,,5399.0,car/driveMode/0.0
1360378,,5399.0,car/driveMode/0.0
1360379,,5399.0,car/driveMode/0.0
1360380,,5399.0,car/driveMode/0.0
1360381,,5399.0,car/driveMode/0.0
1360382,,5399.0,car/driveMode/0.0
1360383,,5399.0,car/driveMode/0.0
1360384,,5399.0,car/driveMode/0.0
1360385,,5399.0,car/driveMode/0.0
1360386,,5399.0,car/driveMode/0.0
1360387,,5399.0,car/driveMode/0.0
1360388,,5399.0,car/driveMode/0.0
1360389,,5399.0,car/driveMode/0.0
1360390,,5399.0,car/driveMode/0.0
1360391,,5399.0,car/driveMode/0.0
1360392,,5399.0,car/driveMode/0.0
1360393,,5399.0,car/driveMode/0.0
1360394,,5399.0,car/driveMode/0.0
1360395,,5399.0,car/driveMode/0.0
1360396,,5399.0,car/driveMode/0.0
1360397,,5399.0,car/driveMode/0.0
1360398,,5399.0,car/driveMode/0.0
1360399,,5399.0,car/driveMode/0.0
1360400,,5399.0,car/driveMode/0.0
1360401,,5399.0,car/driveMode/0.0
1360402,,5399.0,car/driveMode/0.0
1360403,,5399.0,car/driveMode/0.0
1360404,,5399.0,car/driveMode/0.0
1360405,,5399.0,car/driveMode/0.0
1360406,,5399.0,car/driveMode/0.0
1360407,,5399.0,car/driveMode/0.0
1360408,,5399.0,car/driveMode/0.0
1360409,,5399.0,car/driveMode/0.0
1360410,,5399.0,car/driveMode/0.0
1360411,,5399.0,car/driveMode/0.0
1360412,,5399.0,car/driveMode/0.0
1360413,,5399.0,car/driveMode/0.0
1360414,,5399.0,car/driveMode/0.0
1360415,,5399.0,car/driveMode/0.0
1360416,,5399.0,car/driveMode/0.0
1360417,,5399.0,car/driveMode/0.0
1360418,,5399.0,car/driveMode/0.0
1360419,,5399.0,car/driveMode/0.0
1360420,,5399.0,car/driveMode/0.0
1360421,,5399.0,car/driveMode/0.0
1360422,,5399.0,car/driveMode/0.0
1360423,,5399.0,car/driveMode/0.0
1360424,,5399.0,car/driveMode/0.0
1360425,,5399.0,car/driveMode/0.0
1360426,,5399.0,car/driveMode/0.0
1360427,,5399.0,car/driveMode/0.0
1360428,,5399.0,car/driveMode/0.0
1360429,,5399.0,car/driveMode/0.0
1360430,,5399.0,car/driveMode/0.0
1360431,,5399.0,car/driveMode/0.0
1360432,,5399.0,car/driveMode/0.0
